학교명,학교 영문명,본분교구분명,대학구분명,학교구분명,설립형태구분명,시도코드,시도명,소재지도로명주소,소재지지번주소,도로명우편번호,소재지우편번호,홈페이지주소,대표전화번호,대표팩스번호,설립일자,기준연도,데이터기준일자,제공기관코드,제공기관명,주소_clean,sido,sigungu,카운트지역
중부대학교 교육대학원,Graduate School Of Education At Joongbu University,본교,대학원,특수대학원,사립,44,충청남도,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",,32713,,www.joongbu.ac.kr/grad,041-750-6870,041-752-0558,2000-10-25,2024,2025-01-08,B340014,한국대학교육협의회,충청남도 금산군 추부면 대학로 201,충청남도,금산군,금산군
중부대학교 원격대학원,Cyber Graduate School Joongbu University,본교,대학원,특수대학원,사립,44,충청남도,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",,32713,,cyber.joongbu.ac.kr,041-750-6870,041-752-0558,2001-07-26,2024,2025-01-08,B340014,한국대학교육협의회,충청남도 금산군 추부면 대학로 201,충청남도,금산군,금산군
중부대학교 인문산업대학원,Graduate Sclool Of  Humanities And Industry At Joongbu University,본교,대학원,특수대학원,사립,44,충청남도,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",,32713,,www.joongbu.ac.kr/grad,041-750-6870,041-752-0558,1996-11-02,2024,2025-01-08,B340014,한국대학교육협의회,충청남도 금산군 추부면 대학로 201,충청남도,금산군,금산군
중부대학교 일반대학원,Graduate School Of Joongbu University,본교,대학원,일반대학원,사립,44,충청남도,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",,32713,,www.joongbu.ac.kr/grad,041-750-6870,041-752-0558,2001-07-26,2024,2025-01-08,B340014,한국대학교육협의회,충청남도 금산군 추부면 대학로 201,충청남도,금산군,금산군
중부대학교 휴먼텍대학원,Graduate School of Humantech at joongbu Univers,본교,대학원,특수대학원,사립,44,충청남도,충청남도 금산군 추부면 대학로 201,,32713,,www.joongbu.ac.kr/grad,041-750-6870,041-752-0558,2020-09-23,2024,2025-01-08,B340014,한국대학교육협의회,충청남도 금산군 추부면 대학로 201,충청남도,금산군,금산군
제주국제대학교 교육대학원,Jejuinternationaluniversity Graduateschool Of Education,본교,대학원,특수대학원,사립,50,제주특별자치도,제주특별자치도 제주시 516로 2870 (영평동),,63309,,www.jeju.ac.kr,064-754-0216,064-702-8330,2012-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 516로 2870,제주특별자치도,제주시,제주시
제주국제대학교 글로벌제주학융합대학원,Jejuinternational University Graduate School Of Global Jejuology Convergence,본교,대학원,특수대학원,사립,50,제주특별자치도,제주특별자치도 제주시 516로 2870 (영평동),,63309,,www.jeju.ac.kr,064-702-0754,064-754-0245,2015-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 516로 2870,제주특별자치도,제주시,제주시
제주국제대학교 사회복지대학원,Jejuinternationaluniversity Graduateschool Of Socialwelfare,본교,대학원,특수대학원,사립,50,제주특별자치도,제주특별자치도 제주시 516로 2870 (영평동),,63309,,www.jeju.ac.kr,064-754-0216,064-702-8330,2013-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 516로 2870,제주특별자치도,제주시,제주시
제주국제대학교 사회복지임상치료대학원,Jejuinternational University Graduate School Of Social Work & Clinical Therapy,본교,대학원,특수대학원,사립,50,제주특별자치도,제주특별자치도 제주시 516로 2870 (영평동),,63309,,www.jeju.ac.kr,064-754-0245,064-702-0754,2015-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 516로 2870,제주특별자치도,제주시,제주시
제주국제대학교 산업대학원,Jejuinternationaluniversity Graduateschool Of Industry,본교,대학원,특수대학원,사립,50,제주특별자치도,제주특별자치도 제주시 516로 2870 (영평동),,63309,,www.jeju.ac.kr,064-754-0216,064-702-8330,2013-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 516로 2870,제주특별자치도,제주시,제주시
제주국제대학교 일반대학원,Jejuinternational University Graduate School,본교,대학원,일반대학원,사립,50,제주특별자치도,제주특별자치도 제주시 516로 2870 (영평동),,63309,,www.jeju.ac.kr,064-754-0245,064-702-0754,2016-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 516로 2870,제주특별자치도,제주시,제주시
제주대학교 경영대학원,Jeju National University Graduate School Of Business Administration,본교,대학원,특수대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,jnumba.jejunu.ac.kr,064-754-2172,064-755-8562,1990-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 교육대학원,Jeju National University Graduate School Of Education,본교,대학원,특수대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,gsedu.jejunu.ac.kr,064-754-2161,064-755-8562,1979-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 대학원,Jeju National University Graduate School,본교,대학원,일반대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,gs.jejunu.ac.kr,064-754-2114,064-755-8562,1979-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 법학전문대학원,Jeju National University Law School,본교,대학원,전문대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,lawschool.jejunu.ac.kr,064-754-2114,064-755-8562,2009-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 보건대학원,Jeju National University School Of Public Health,본교,대학원,특수대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,,064-754-2145,064-755-8562,2016-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 보건복지대학원,Graduste School Of Public Health And Welfare,본교,대학원,특수대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,health.jejunu.ac.kr,065-754-8061,064-755-8059,2016-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 사회교육대학원,Jeju National University Graduate School Of Public Health,본교,대학원,특수대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,gsse.jejunu.ac.kr,064-754-2145,064-755-8562,2008-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 산업대학원,Jeju National University Graduate School Of Industry,본교,대학원,특수대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,gsind.jejunu.ac.kr,064-754-2192,064-755-8562,1997-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 의학전문대학원,Jeju National University School Of Medicine,본교,대학원,전문대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,medical.jejunu.ac.kr,064-754-2114,064-755-8562,2008-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 통역번역대학원,Jeju National University School Of Interpretation & Translation,본교,대학원,전문대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,www.jejunu.ac.kr,064-754-2114,064-755-8562,2000-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
제주대학교 행정대학원,Jeju National University Graduate School Of Public Administration,본교,대학원,특수대학원,국립,50,제주특별자치도,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",,63243,,gspa.jejunu.ac.kr/,064-754-2114,064-755-8562,1991-03-01,2024,2025-01-08,B340014,한국대학교육협의회,제주특별자치도 제주시 제주대학로 102,제주특별자치도,제주시,제주시
조선대학교 경영대학원,"Graduate School Of Business Administration, Chosun University",본교,대학원,특수대학원,사립,29,광주광역시,광주광역시 동구 조선대5길 76(서석동),,61452,,www.chosun.ac.kr/~gsba/,062-230-7037,062-225-5944,1994-10-21,2024,2025-01-08,B340014,한국대학교육협의회,광주광역시 동구 조선대5길 76,광주광역시,동구,광주광역시
조선대학교 교육대학원,"Graduate School Of Education,Chosun University",본교,대학원,특수대학원,사립,29,광주광역시,광주광역시 동구 조선대길 184(서석동),,61452,,www.chosun.ac.kr/~edu,062-230-6421,062-232-8408,1978-12-30,2024,2025-01-08,B340014,한국대학교육협의회,광주광역시 동구 조선대길 184,광주광역시,동구,광주광역시
조선대학교 대학원,Thegraduateschoolofchosununiv,본교,대학원,일반대학원,사립,29,광주광역시,광주광역시 동구 조선대길 146 (서석동),,61452,,www.chosun.ac.kr/~grad,062-230-6402,062-608-5239,1946-09-29,2024,2025-01-08,B340014,한국대학교육협의회,광주광역시 동구 조선대길 146,광주광역시,동구,광주광역시
조선대학교 디자인대학원,"Graduate School Of Design, Chosun University",본교,대학원,특수대학원,사립,29,광주광역시,광주광역시 동구 조선대길 73(서석동),,61452,,www.chosun.ac.kr/~gsd,062-230-6143,062-232-5756,2001-07-26,2024,2025-01-08,B340014,한국대학교육협의회,광주광역시 동구 조선대길 73,광주광역시,동구,광주광역시
조선대학교 보건대학원,Chosun University Graduate School Of Health Science,본교,대학원,특수대학원,사립,29,광주광역시,광주광역시 동구 조선대2길 11(서석동),,61452,,www.chosun.ac.kr/~ehs14/,062-230-6355,062-234-4918,1993-09-04,2024,2025-01-08,B340014,한국대학교육협의회,광주광역시 동구 조선대2길 11,광주광역시,동구,광주광역시
조선대학교 산업기술융합대학원,"Graduate School Of Industry Technology Convergence, Chosun University",본교,대학원,특수대학원,사립,29,광주광역시,광주광역시 동구 조선대1길 10(서석동),,61452,,www.chosun.ac.kr/~gi/,062-230-6432,062-232-9065,1979-12-05,2024,2025-01-08,B340014,한국대학교육협의회,광주광역시 동구 조선대1길 10,광주광역시,동구,광주광역시
조선대학교 산업기술창업대학원,"Graduate School of Industrial Technology Creation, Chosun University",본교,대학원,특수대학원,사립,29,광주광역시,광주광역시 동구 조선대1길 10(서석동),,61452,,www.chosun.ac.kr/user/indexMain.do?siteId=gi,062-230-6432,062-232-9065,1979-12-05,2024,2025-01-08,B340014,한국대학교육협의회,광주광역시 동구 조선대1길 10,광주광역시,동구,광주광역시
전북대학교 산업기술대학원,Jeonbuk National Graduate School Of Industrialtech,본교,대학원,특수대학원,국립,52,전북특별자치도,"전북특별자치도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",,54896,,www.jbnu.ac.kr,063-270-2114,063-276-0429,1989-11-06,2024,2025-01-08,B340014,한국대학교육협의회,전북특별자치도 전주시 덕진구 백제대로 567,전북특별자치도,전주시,전주시
전북대학교 생명자원과학대학원,Jeonbuk National Graduate School Of Natural Resources & Life Sciences,본교,대학원,특수대학원,국립,52,전북특별자치도,"전북특별자치도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",,54896,,www.jbnu.ac.kr,063-270-2114,063-276-0429,2001-06-13,2024,2025-01-08,B340014,한국대학교육협의회,전북특별자치도 전주시 덕진구 백제대로 567,전북특별자치도,전주시,전주시
전북대학교 수의방역대학원,Jeonbuk national Graduate School of Veterinary Biosecurity and Protection,본교,대학원,특수대학원,국립,52,전북특별자치도,전북특별자치도 익산시 고봉로 79 (마동),,54596,,jbnu.ac.kr,063-850-0907,063-850-0910,2021-03-01,2024,2025-01-08,B340014,한국대학교육협의회,전북특별자치도 익산시 고봉로 79,전북특별자치도,익산시,익산시
전북대학교 식물방역대학원,Jeonbuk national Graduate School of Plant Protection and Quarantine,본교,대학원,특수대학원,국립,52,전북특별자치도,전북특별자치도 전주시 덕진구 백제대로 567(금암동),,54896,,gpq.jbnu.ac.kr/,063-270-2114,063-270-2505,2022-03-01,2024,2025-01-08,B340014,한국대학교육협의회,전북특별자치도 전주시 덕진구 백제대로 567,전북특별자치도,전주시,전주시
